raw_date,Day_of_Week,Browser,Device_Type,Country,Traffic_Source,Landing_Page,Visitors,New_Visitors,Returning_Visitors,Sessions,Page_Views,Bounce_Rate,Avg_Session_Duration_Sec,Conversions,Conversion_Rate,Revenue,Revenue_Per_Visitor,Date
20-11-2025,Thursday ,Chrome ,Tablet ,USA    ,Organic Search,/landing-promo,4178,3027,1151,4258,6698,0.5,163.1,624,0.1,73083,17.5,2025-11-20
04-12-2025,Thursday ,Chrome ,Mobile ,UK     ,Organic Search,/contact      ,1311,903,408,1378,1977,0.6,195.4,179,0.1,25180.9,19.2,2025-04-12
18-02-2026,Wednesday,Edge   ,Mobile ,UAE    ,Paid Search   ,/pricing      ,5755,4818,937,6525,20083,0.5,281.1,979,0.2,108696.1,18.9,2026-02-18
11-10-2025,Saturday ,Chrome ,Mobile ,India  ,Paid Search   ,/landing-promo,3303,2513,790,3553,12984,0.6,139.7,451,0.1,16110.6,4.9,2025-11-10
25-10-2025,Saturday ,Chrome ,Mobile ,UAE    ,Paid Search   ,/contact      ,2832,2329,503,3080,4636,0.6,223.9,456,0.2,41179.2,14.5,2025-10-25
15-02-2026,Sunday   ,Chrome ,Desktop,India  ,Direct        ,/blog         ,2027,1052,975,2139,6920,0.5,213.4,231,0.1,19122.5,9.4,2026-02-15
02-12-2025,Tuesday  ,Safari ,Mobile ,India  ,Direct        ,/about        ,5800,3148,2652,6642,27265,0.5,157,689,0.1,58409.6,10.1,2025-02-12
30-01-2026,Friday   ,Firefox,Desktop,Canada ,Social Media  ,/home         ,912,727,185,975,2555,0.7,0,66,0.1,7759.4,8.5,2026-01-30
11-03-2026,Wednesday,Safari ,Desktop,Canada ,Organic Search,/landing-promo,2142,1548,594,2209,5717,0.3,389.2,316,0.1,85337.9,39.8,2026-11-03
15-11-2025,Saturday ,Chrome ,Desktop,USA    ,Social Media  ,/home         ,1494,1129,365,1606,4934,0.7,0,106,0.1,23949.9,16,2025-11-15
27-02-2026,Friday   ,Chrome ,Tablet ,Japan  ,Referral      ,/about        ,1505,1218,287,1642,3928,0.4,105.9,189,0.1,31628.2,21,2026-02-27
03-11-2025,Monday   ,Firefox,Desktop,UK     ,Social Media  ,/landing-promo,672,593,79,767,1984,0.6,218.5,43,0.1,7405.6,11,2025-03-11
27-12-2025,Saturday ,Chrome ,Mobile ,UK     ,Paid Search   ,/pricing      ,3986,3309,677,4125,17463,0.5,75.1,661,0.2,62675.9,15.7,2025-12-27
26-02-2026,Thursday ,Unknown,Mobile ,India  ,Email         ,/blog         ,595,382,213,599,774,0.6,301,87,0.1,2220.1,3.7,2026-02-26
08-11-2025,Saturday ,Chrome ,Desktop,France ,Organic Search,/pricing      ,1993,1350,643,2019,7003,0.3,441.9,270,0.1,12179.3,6.1,2025-08-11
21-12-2025,Sunday   ,Safari ,Desktop,UK     ,Organic Search,/contact      ,1627,1064,563,1689,3664,0.3,324.7,223,0.1,28187.6,17.3,2025-12-21
20-03-2026,Friday   ,Safari ,Desktop,USA    ,Paid Search   ,/pricing      ,1994,1622,372,2234,3838,0.4,380.6,324,0.2,44789.3,22.5,2026-03-20
11-11-2025,Tuesday  ,Chrome ,Desktop,France ,Organic Search,/contact      ,548,401,147,548,2589,0.4,360.4,75,0.1,13930.5,25.4,2025-11-11
07-01-2026,Wednesday,Chrome ,Mobile ,UAE    ,Organic Search,/blog         ,541,399,142,613,1794,0.7,126.3,76,0.1,20144.1,37.2,2026-07-01
18-10-2025,Saturday ,Safari ,Desktop,Canada ,Organic Search,/home         ,303,194,109,338,591,0.5,196,44,0.1,6140.9,20.3,2025-10-18
02-03-2026,Monday   ,Chrome ,Mobile ,France ,Direct        ,/contact      ,4545,2665,1880,5186,6643,0.4,309.8,621,0.1,71460.4,15.7,2026-02-03
17-02-2026,Tuesday  ,Chrome ,Desktop,France ,Referral      ,/landing-promo,2755,2183,572,2819,12074,0.6,290.3,357,0.1,54938.5,19.9,2026-02-17
16-03-2026,Monday   ,Firefox,Desktop,UAE    ,Organic Search,/pricing      ,3532,2470,1062,3828,8379,0.5,223.2,590,0.2,59463.1,16.8,2026-03-16
20-03-2026,Friday   ,Chrome ,Mobile ,UAE    ,Social Media  ,/blog         ,2280,1736,544,2370,6701,0.4,115.9,179,0.1,34367.1,15.1,2026-03-20
24-01-2026,Saturday ,Chrome ,Tablet ,USA    ,Direct        ,/about        ,2326,1473,853,2527,2947,0.4,450.8,332,0.1,46520.8,20,2026-01-24
10-11-2025,Monday   ,Chrome ,Mobile ,UK     ,Organic Search,/blog         ,4709,3618,1091,5141,6866,0.4,262.4,685,0.1,98441,20.9,2025-10-11
28-09-2025,Sunday   ,Safari ,Tablet ,Canada ,Organic Search,/about        ,1687,1218,469,1778,3610,0.4,191.3,205,0.1,32901.9,19.5,2025-09-28
10-10-2025,Friday   ,Chrome ,Desktop,UK     ,Referral      ,/pricing      ,2520,1919,601,2689,6093,0.4,538.6,310,0.1,45016.5,17.9,2025-10-10
24-02-2026,Tuesday  ,Chrome ,Desktop,USA    ,Organic Search,/products     ,1937,1237,700,2119,2851,0.3,536,274,0.1,53160.2,27.4,2026-02-24
13-01-2026,Tuesday  ,Firefox,Mobile ,UAE    ,Direct        ,/about        ,2947,1803,1144,3360,11178,0.5,221.5,438,0.1,54621.1,18.5,2026-01-13
07-10-2025,Tuesday  ,Chrome ,Mobile ,USA    ,Social Media  ,/landing-promo,2438,2090,348,2441,10620,0.6,221.9,194,0.1,41129.3,16.9,2025-07-10
16-03-2026,Monday   ,Chrome ,Desktop,India  ,Organic Search,/contact      ,3343,2650,693,3786,9866,0.4,210.9,369,0.1,14076.2,4.2,2026-03-16
03-11-2025,Monday   ,Firefox,Mobile ,Germany,Organic Search,/contact      ,1491,1025,466,1714,2918,0.5,92.4,182,0.1,13468,9,2025-03-11
22-03-2026,Sunday   ,Chrome ,Desktop,Germany,Organic Search,/contact      ,1227,740,487,1405,4539,0.4,546,173,0.1,45152.7,36.8,2026-03-22
16-01-2026,Friday   ,Chrome ,Mobile ,UAE    ,Organic Search,/home         ,468,316,152,516,1402,0.5,291.5,67,0.1,8557.3,18.3,2026-01-16
04-02-2026,Wednesday,Safari ,Mobile ,UAE    ,Email         ,/about        ,2460,1543,917,2801,6615,0.6,78,428,0.2,65682,26.7,2026-04-02
08-10-2025,Wednesday,Chrome ,Tablet ,India  ,Paid Search   ,/about        ,6396,5387,1009,6696,11666,0.4,408.7,812,0.1,78948.9,12.3,2025-08-10
02-01-2026,Friday   ,Edge   ,Mobile ,Japan  ,Social Media  ,/home         ,1150,952,198,1189,5109,0.7,65.4,78,0.1,12700.4,11,2026-02-01
28-01-2026,Wednesday,Safari ,Mobile ,USA    ,Organic Search,/pricing      ,4901,3556,1345,5254,18011,0.5,151,740,0.2,37427.4,7.6,2026-01-28
16-03-2026,Monday   ,Chrome ,Desktop,UK     ,Organic Search,/about        ,2781,1885,896,3103,5777,0.5,490.3,373,0.1,35005.3,12.6,2026-03-16
07-11-2025,Friday   ,Chrome ,Mobile ,Canada ,Organic Search,/landing-promo,2558,1803,755,2722,8525,0.7,273.1,326,0.1,66225.1,25.9,2025-07-11
24-01-2026,Saturday ,Safari ,Mobile ,UAE    ,Direct        ,/blog         ,1613,697,916,1744,4666,0.5,374.7,239,0.1,34449.3,21.4,2026-01-24
28-11-2025,Friday   ,Firefox,Desktop,UK     ,Organic Search,/home         ,934,695,239,960,2544,0.6,204.1,124,0.1,16884,18.1,2025-11-28
06-10-2025,Monday   ,Chrome ,Desktop,Canada ,Organic Search,/pricing      ,2774,2069,705,3149,8850,0.3,381.3,406,0.1,25481,9.2,2025-06-10
30-01-2026,Friday   ,Safari ,Desktop,India  ,Social Media  ,/home         ,2581,2064,517,2690,7091,0.6,280.6,79,0,4843.8,1.9,2026-01-30
03-10-2025,Friday   ,Chrome ,Desktop,USA    ,Direct        ,/home         ,5195,2384,2811,5780,18044,0.4,591,909,0.2,89763.3,17.3,2025-03-10
07-12-2025,Sunday   ,Chrome ,Desktop,USA    ,Direct        ,/home         ,721,417,304,743,2226,0.3,309.6,110,0.2,21570.5,29.9,2025-07-12
31-01-2026,Saturday ,Chrome ,Mobile ,USA    ,Organic Search,/pricing      ,913,635,278,1002,1394,0.7,224.1,132,0.1,15317.7,16.8,2026-01-31
08-01-2026,Thursday ,Chrome ,Mobile ,India  ,Social Media  ,/landing-promo,427,342,85,456,1209,0.6,63.2,14,0,927.5,2.2,2026-08-01
27-11-2025,Thursday ,Chrome ,Mobile ,USA    ,Organic Search,/products     ,4660,3011,1649,5254,10624,0.5,58.6,692,0.1,0,0,2025-11-27
31-12-2025,Wednesday,Safari ,Desktop,India  ,Organic Search,/about        ,3821,2745,1076,4137,14621,0.3,345.5,438,0.1,31711.2,8.3,2025-12-31
06-11-2025,Thursday ,Firefox,Tablet ,USA    ,Organic Search,/contact      ,2412,1812,600,2493,5024,0.5,84.2,314,0.1,85739.4,35.5,2025-06-11
03-10-2025,Friday   ,Chrome ,Mobile ,India  ,Social Media  ,/home         ,3508,2786,722,3628,12357,0.5,224.6,146,0,3700,1.1,2025-03-10
06-02-2026,Friday   ,Chrome ,Mobile ,France ,Email         ,/products     ,2161,1229,932,2333,3688,0.4,135.4,329,0.2,68608.4,31.7,2026-06-02
23-12-2025,Tuesday  ,Chrome ,Desktop,USA    ,Organic Search,/products     ,4321,3338,983,4331,20079,0.3,391.3,683,0.2,0,0,2025-12-23
16-02-2026,Monday   ,Safari ,Desktop,USA    ,Direct        ,/pricing      ,3928,2294,1634,4344,15273,0.6,650.3,657,0.2,190797.3,48.6,2026-02-16
21-12-2025,Sunday   ,Firefox,Mobile ,India  ,Organic Search,/contact      ,3339,2172,1167,3373,4438,0.6,299.3,362,0.1,30199.7,9,2025-12-21
31-12-2025,Wednesday,Chrome ,Mobile ,Japan  ,Organic Search,/contact      ,3723,2586,1137,4245,7764,0.5,70.6,526,0.1,39072.9,10.5,2025-12-31
16-03-2026,Monday   ,Chrome ,Desktop,Canada ,Direct        ,/pricing      ,2446,982,1464,2670,5061,0.5,141.8,379,0.2,71691.1,29.3,2026-03-16
20-12-2025,Saturday ,Chrome ,Desktop,USA    ,Direct        ,/blog         ,1182,708,474,1248,2798,0.6,199.8,195,0.2,39247.9,33.2,2025-12-20
16-01-2026,Friday   ,Firefox,Mobile ,Germany,Direct        ,/blog         ,1610,1019,591,1756,3660,0.6,236,212,0.1,36859.6,22.9,2026-01-16
17-12-2025,Wednesday,Chrome ,Desktop,USA    ,Referral      ,/products     ,2168,1832,336,2310,4625,0.3,290.5,315,0.1,92472.1,42.7,2025-12-17
20-01-2026,Tuesday  ,Chrome ,Desktop,Germany,Organic Search,/blog         ,4934,3811,1123,5341,13238,0.3,254.3,710,0.1,112463.9,22.8,2026-01-20
06-11-2025,Thursday ,Firefox,Desktop,USA    ,Direct        ,/home         ,2266,1083,1183,2469,3988,0.6,506.1,357,0.2,43018.8,19,2025-06-11
23-03-2026,Monday   ,Safari ,Mobile ,India  ,Paid Search   ,/products     ,3140,2598,542,3507,7964,0.7,60.2,415,0.1,27837,8.9,2026-03-23
28-02-2026,Saturday ,Safari ,Mobile ,UK     ,Social Media  ,/landing-promo,2580,2142,438,2793,6073,0.6,145.1,154,0.1,21496.9,8.3,2026-02-28
16-01-2026,Friday   ,Firefox,Desktop,UK     ,Organic Search,/contact      ,647,441,206,697,2633,0.6,597,87,0.1,10058.5,15.5,2026-01-16
20-02-2026,Friday   ,Chrome ,Desktop,Canada ,Organic Search,/pricing      ,632,462,170,712,2417,0.4,512.8,94,0.1,11809.5,18.7,2026-02-20
12-02-2026,Thursday ,Edge   ,Desktop,India  ,Social Media  ,/blog         ,2675,2309,366,3008,11411,0.4,410.9,105,0,4697.8,1.8,2026-12-02
08-12-2025,Monday   ,Edge   ,Desktop,USA    ,Direct        ,/about        ,1945,1043,902,2234,6165,0.3,670.6,303,0.2,86483.6,44.5,2025-08-12
02-10-2025,Thursday ,Chrome ,Tablet ,India  ,Referral      ,/products     ,3583,3099,484,3655,6113,0.3,417,392,0.1,26366.8,7.4,2025-02-10
12-02-2026,Thursday ,Safari ,Desktop,France ,Social Media  ,/about        ,537,419,118,616,2034,0.5,341.8,32,0.1,2545,4.7,2026-12-02
12-03-2026,Thursday ,Chrome ,Desktop,India  ,Paid Search   ,/blog         ,3202,2511,691,3659,10783,0.7,125.9,457,0.1,25217.4,7.9,2026-12-03
09-01-2026,Friday   ,Safari ,Mobile ,Germany,Social Media  ,/pricing      ,3428,2633,795,3604,5822,0.5,172.3,239,0.1,27710.2,8.1,2026-09-01
01-10-2025,Wednesday,Firefox,Mobile ,UK     ,Direct        ,/pricing      ,1966,1001,965,2139,3408,0.6,364.1,259,0.1,40861.1,20.8,2025-01-10
25-01-2026,Sunday   ,Chrome ,Desktop,UAE    ,Email         ,/pricing      ,469,208,261,516,2215,0.4,654.2,84,0.2,16217.2,34.6,2026-01-25
16-01-2026,Friday   ,Firefox,Desktop,India  ,Organic Search,/contact      ,3619,2286,1333,3781,16278,0.3,163.3,470,0.1,22280,6.2,2026-01-16
03-11-2025,Monday   ,Chrome ,Desktop,UAE    ,Organic Search,/landing-promo,2179,1538,641,2255,3687,0.6,432.4,344,0.2,21593,9.9,2025-03-11
23-01-2026,Friday   ,Chrome ,Desktop,USA    ,Paid Search   ,/blog         ,4690,3862,828,4970,20786,0.4,598.8,805,0.2,0,0,2026-01-23
13-10-2025,Monday   ,Chrome ,Mobile ,USA    ,Organic Search,/landing-promo,2980,2244,736,3155,13510,0.6,160.5,443,0.1,102426.9,34.4,2025-10-13
05-12-2025,Friday   ,Chrome ,Tablet ,India  ,Organic Search,/products     ,3650,2529,1121,3662,9573,0.3,181,365,0.1,18533.4,5.1,2025-05-12
01-10-2025,Wednesday,Chrome ,Mobile ,Germany,Paid Search   ,/products     ,5060,4154,906,5464,7887,0.6,122.9,769,0.2,34497.9,6.8,2025-01-10
27-11-2025,Thursday ,Chrome ,Desktop,Canada ,Social Media  ,/home         ,692,552,140,696,831,0.5,248.8,42,0.1,8847.5,12.8,2025-11-27
13-11-2025,Thursday ,Firefox,Desktop,UK     ,Paid Search   ,/products     ,4143,3174,969,4297,11782,0.6,365.3,683,0.2,63273.6,15.3,2025-11-13
24-01-2026,Saturday ,Chrome ,Mobile ,Germany,Organic Search,/contact      ,2692,2037,655,3048,10376,0.5,46.1,338,0.1,72337.1,26.9,2026-01-24
11-11-2025,Tuesday  ,Edge   ,Desktop,UK     ,Direct        ,/about        ,4865,2467,2398,4875,12707,0.5,159.1,738,0.2,79510.6,16.3,2025-11-11
09-02-2026,Monday   ,Chrome ,Mobile ,Germany,Organic Search,/contact      ,4733,3514,1219,5076,22500,0.6,296.5,673,0.1,117744.4,24.9,2026-09-02
30-11-2025,Sunday   ,Chrome ,Mobile ,India  ,Organic Search,/blog         ,1928,1233,695,2161,8310,0.6,115.7,194,0.1,11726.6,6.1,2025-11-30
20-03-2026,Friday   ,Safari ,Desktop,Canada ,Paid Search   ,/blog         ,768,586,182,837,3080,0.4,447.8,115,0.2,10981.2,14.3,2026-03-20
25-12-2025,Thursday ,Chrome ,Desktop,USA    ,Social Media  ,/contact      ,2572,2016,556,2636,3145,0.6,152,201,0.1,25953.2,10.1,2025-12-25
19-02-2026,Thursday ,Safari ,Desktop,Germany,Organic Search,/pricing      ,3840,2324,1516,4126,5021,0.6,318,581,0.2,0,0,2026-02-19
21-02-2026,Saturday ,Chrome ,Mobile ,Germany,Direct        ,/products     ,1601,977,624,1727,3822,0.6,150.6,225,0.1,50650,31.6,2026-02-21
25-03-2026,Wednesday,Safari ,Mobile ,India  ,Organic Search,/products     ,3201,2530,671,3325,5820,0.5,241.3,342,0.1,12711.5,4,2026-03-25
07-01-2026,Wednesday,Safari ,Desktop,France ,Paid Search   ,/products     ,1580,1238,342,1792,3780,0.5,361,221,0.1,29908.7,18.9,2026-07-01
28-01-2026,Wednesday,Safari ,Mobile ,USA    ,Direct        ,/about        ,4665,2649,2016,4811,10357,0.6,207.3,724,0.2,133378.8,28.6,2026-01-28
10-03-2026,Tuesday  ,Chrome ,Desktop,India  ,Organic Search,/contact      ,1362,1081,281,1544,4952,0.3,322.5,142,0.1,2633.6,1.9,2026-10-03
03-11-2025,Monday   ,Chrome ,Mobile ,UK     ,Paid Search   ,/products     ,4297,3532,765,4802,14545,0.6,187.3,699,0.2,120941,28.1,2025-03-11
14-12-2025,Sunday   ,Chrome ,Mobile ,India  ,Paid Search   ,/about        ,2113,1737,376,2152,8964,0.7,239.6,267,0.1,12946.2,6.1,2025-12-14
19-10-2025,Sunday   ,Chrome ,Mobile ,USA    ,Referral      ,/about        ,1084,966,118,1220,2874,0.5,238.9,140,0.1,39117,36.1,2025-10-19
16-03-2026,Monday   ,Unknown,Desktop,Germany,Organic Search,/landing-promo,1259,881,378,1375,3829,0.4,496.7,179,0.1,44277.5,35.2,2026-03-16
30-09-2025,Tuesday  ,Chrome ,Desktop,USA    ,Social Media  ,/pricing      ,1421,1116,305,1497,6136,0.5,410,99,0.1,19269.7,13.6,2025-09-30
17-01-2026,Saturday ,Chrome ,Desktop,UAE    ,Organic Search,/blog         ,730,570,160,748,1137,0.3,242.7,106,0.1,9714.8,13.3,2026-01-17
02-03-2026,Monday   ,Chrome ,Unknown,Germany,Social Media  ,/contact      ,2296,1796,500,2505,4453,0.5,161.3,151,0.1,17135.3,7.5,2026-02-03
12-02-2026,Thursday ,Chrome ,Desktop,USA    ,Organic Search,/contact      ,4849,3309,1540,5313,15030,0.5,413.4,761,0.2,183750.6,37.9,2026-12-02
26-12-2025,Friday   ,Safari ,Desktop,UAE    ,Social Media  ,/about        ,1797,1531,266,1816,3208,0.7,217.3,159,0.1,13595.5,7.6,2025-12-26
21-01-2026,Wednesday,Safari ,Desktop,Germany,Paid Search   ,/landing-promo,6165,4764,1401,6759,14092,0.3,0,1038,0.2,195517.9,31.7,2026-01-21
28-11-2025,Friday   ,Safari ,Tablet ,USA    ,Direct        ,/blog         ,4580,2796,1784,4586,9705,0.6,395.8,727,0.2,161036.1,35.2,2025-11-28
28-01-2026,Wednesday,Firefox,Mobile ,Canada ,Referral      ,/landing-promo,2768,2335,433,3145,10175,0.5,199.7,310,0.1,31903.8,11.5,2026-01-28
21-03-2026,Saturday ,Chrome ,Desktop,USA    ,Direct        ,/pricing      ,554,314,240,564,1774,0.5,288.3,90,0.2,8137.6,14.7,2026-03-21
17-12-2025,Wednesday,Safari ,Mobile ,USA    ,Social Media  ,/products     ,1219,1051,168,1230,2760,0.8,135.7,82,0.1,21895.7,18,2025-12-17
25-10-2025,Saturday ,Firefox,Desktop,UAE    ,Organic Search,/about        ,1196,780,416,1308,4212,0.5,148.3,188,0.2,27678.3,23.1,2025-10-25
09-12-2025,Tuesday  ,Safari ,Mobile ,Germany,Organic Search,/pricing      ,4372,3164,1208,4455,9914,0.6,110.6,579,0.1,0,22.1,2025-09-12
10-11-2025,Monday   ,Safari ,Desktop,UK     ,Paid Search   ,/blog         ,1398,1216,182,1555,5796,0.6,227.8,210,0.2,35247.2,25.2,2025-10-11
17-03-2026,Tuesday  ,Firefox,Desktop,India  ,Social Media  ,/pricing      ,3771,3155,616,3983,16516,0.4,342.6,197,0.1,6694.6,1.8,2026-03-17
18-12-2025,Thursday ,Safari ,Mobile ,UAE    ,Organic Search,/pricing      ,5309,3307,2002,6100,23205,0.6,249.6,770,0.1,205603.2,38.7,2025-12-18
24-02-2026,Tuesday  ,Firefox,Desktop,France ,Organic Search,/pricing      ,2403,1800,603,2466,4131,0.6,330.9,316,0.1,37089.6,15.4,2026-02-24
26-10-2025,Sunday   ,Safari ,Desktop,France ,Paid Search   ,/about        ,555,442,113,587,1652,0.5,473.4,87,0.2,10893.6,19.6,2025-10-26
17-12-2025,Wednesday,Chrome ,Tablet ,UK     ,Organic Search,/landing-promo,2812,1725,1087,2851,5887,0.6,105.8,364,0.1,83415.6,29.7,2025-12-17
11-10-2025,Saturday ,Safari ,Mobile ,France ,Email         ,/contact      ,1648,838,810,1701,4689,0.5,120,266,0.2,42675.2,25.9,2025-11-10
08-12-2025,Monday   ,Firefox,Desktop,India  ,Direct        ,/contact      ,5001,2593,2408,5559,8702,0.5,346.6,696,0.1,51529.2,10.3,2025-08-12
22-10-2025,Wednesday,Chrome ,Unknown,USA    ,Direct        ,/blog         ,5239,2393,2846,5390,8626,0.3,285.3,884,0.2,248666,47.5,2025-10-22
13-01-2026,Tuesday  ,Chrome ,Mobile ,USA    ,Organic Search,/products     ,1971,1236,735,2134,6467,0.4,178.1,264,0.1,40361,20.5,2026-01-13
29-09-2025,Monday   ,Chrome ,Desktop,UAE    ,Direct        ,/about        ,5193,2333,2860,5695,6962,0.3,182.8,906,0.2,201171.1,38.7,2025-09-29
27-02-2026,Friday   ,Chrome ,Tablet ,India  ,Direct        ,/pricing      ,1304,524,780,1347,4433,0.6,383.7,132,0.1,13760.6,10.6,2026-02-27
17-10-2025,Friday   ,Chrome ,Mobile ,USA    ,Direct        ,/landing-promo,489,275,214,516,1266,0.6,278.8,74,0.2,21401,43.8,2025-10-17
09-12-2025,Tuesday  ,Chrome ,Tablet ,USA    ,Direct        ,/home         ,4098,1834,2264,4236,12760,0.3,459.9,634,0.2,195582.8,47.7,2025-09-12
17-12-2025,Wednesday,Chrome ,Desktop,Canada ,Direct        ,/about        ,494,276,218,534,1762,0.4,243.8,76,0.2,14955.9,30.3,2025-12-17
12-01-2026,Monday   ,Firefox,Desktop,USA    ,Social Media  ,/landing-promo,3113,2797,316,3503,10596,0.5,343.1,261,0.1,0,0,2026-12-01
26-01-2026,Monday   ,Chrome ,Tablet ,India  ,Direct        ,/products     ,1530,877,653,1581,4473,0.4,508.7,172,0.1,16406,10.7,2026-01-26
09-12-2025,Tuesday  ,Firefox,Mobile ,France ,Paid Search   ,/contact      ,4610,3899,711,4781,14156,0.5,254.8,654,0.1,105883.9,23,2025-09-12
28-01-2026,Wednesday,Chrome ,Desktop,UK     ,Paid Search   ,/contact      ,2824,2218,606,3107,12669,0.7,459,428,0.2,82545,29.2,2026-01-28
17-02-2026,Tuesday  ,Safari ,Mobile ,USA    ,Paid Search   ,/home         ,4094,3393,701,4503,12023,0.6,196.7,723,0.2,57001.2,13.9,2026-02-17
09-10-2025,Thursday ,Safari ,Tablet ,Germany,Direct        ,/home         ,3770,1961,1809,4013,17630,0.2,318,571,0.2,74906.3,19.9,2025-09-10
10-10-2025,Friday   ,Chrome ,Desktop,UK     ,Direct        ,/pricing      ,2311,1321,990,2584,4611,0.3,667.2,346,0.2,73523.9,31.8,2025-10-10
02-02-2026,Monday   ,Firefox,Desktop,Germany,Organic Search,/contact      ,681,409,272,712,2285,0.7,179.3,98,0.1,21138.8,31,2026-02-02
26-10-2025,Sunday   ,Safari ,Mobile ,USA    ,Organic Search,/landing-promo,2233,1641,592,2245,4843,0.6,123.4,310,0.1,38968.8,17.5,2025-10-26
30-10-2025,Thursday ,Chrome ,Tablet ,UAE    ,Organic Search,/home         ,4593,3322,1271,5229,6348,0.5,248.7,682,0.1,169161.2,36.8,2025-10-30
05-12-2025,Friday   ,Chrome ,Desktop,Canada ,Social Media  ,/blog         ,1337,1041,296,1470,4826,0.4,212.2,100,0.1,17692.2,13.2,2025-05-12
16-12-2025,Tuesday  ,Chrome ,Desktop,India  ,Paid Search   ,/pricing      ,4909,3882,1027,5588,20931,0.5,461.9,678,0.1,75119.5,15.3,2025-12-16
04-10-2025,Saturday ,Firefox,Desktop,France ,Direct        ,/blog         ,797,469,328,845,3239,0.4,538,114,0.1,17701.8,22.2,2025-04-10
12-03-2026,Thursday ,Safari ,Desktop,India  ,Paid Search   ,/about        ,5491,4145,1346,5611,17212,0.6,241.2,803,0.1,13319.2,2.4,2026-12-03
17-03-2026,Tuesday  ,Chrome ,Desktop,UAE    ,Direct        ,/products     ,1373,646,727,1388,2387,0.3,280.8,230,0.2,37314.4,27.2,2026-03-17
21-03-2026,Saturday ,Chrome ,Desktop,France ,Direct        ,/blog         ,2794,1459,1335,2922,6490,0.4,729.4,405,0.1,42562.2,15.2,2026-03-21
24-12-2025,Wednesday,Chrome ,Mobile ,UK     ,Paid Search   ,/home         ,2497,2222,275,2616,7379,0.8,86.6,371,0.1,92333.4,37,2025-12-24
06-02-2026,Friday   ,Chrome ,Desktop,Japan  ,Direct        ,/about        ,4251,2092,2159,4520,6481,0.4,243,645,0.2,155379.3,36.6,2026-06-02
26-11-2025,Wednesday,Chrome ,Desktop,USA    ,Direct        ,/home         ,2619,1435,1184,2622,5070,0.2,250.2,415,0.2,40526.9,15.5,2025-11-26
20-10-2025,Monday   ,Safari ,Tablet ,Germany,Email         ,/landing-promo,598,278,320,636,2369,0.3,490.3,103,0.2,17457.5,29.2,2025-10-20
04-03-2026,Wednesday,Chrome ,Desktop,USA    ,Email         ,/home         ,712,311,401,757,2936,0.3,209.8,128,0.2,33292,46.8,2026-04-03
12-03-2026,Thursday ,Chrome ,Desktop,India  ,Direct        ,/landing-promo,5732,3455,2277,5825,9635,0.5,667.2,801,0.1,79957.6,13.9,2026-12-03
27-11-2025,Thursday ,Chrome ,Desktop,India  ,Email         ,/landing-promo,3184,1680,1504,3449,6149,0.3,395.8,518,0.2,46210.1,14.5,2025-11-27
21-12-2025,Sunday   ,Chrome ,Mobile ,USA    ,Social Media  ,/landing-promo,702,543,159,743,2649,0.6,207.9,46,0.1,6345.2,9,2025-12-21
11-11-2025,Tuesday  ,Chrome ,Desktop,USA    ,Paid Search   ,/pricing      ,4708,3923,785,4871,13211,0.7,316.1,814,0.2,248263.3,52.7,2025-11-11
12-01-2026,Monday   ,Chrome ,Desktop,India  ,Social Media  ,/products     ,393,335,58,433,1377,0.5,142.4,16,0,429.3,1.1,2026-12-01
05-03-2026,Thursday ,Chrome ,Unknown,Germany,Social Media  ,/pricing      ,2736,2380,356,2779,11026,0.4,352.4,204,0.1,14188.9,5.2,2026-05-03
23-10-2025,Thursday ,Chrome ,Desktop,UAE    ,Direct        ,/pricing      ,4307,1883,2424,4949,14261,0.4,449.7,774,0.2,125525.7,29.1,2025-10-23
18-03-2026,Wednesday,Chrome ,Desktop,India  ,Organic Search,/blog         ,3451,2724,727,3911,11804,0.4,170.1,416,0.1,8614.5,2.5,2026-03-18
28-12-2025,Sunday   ,Chrome ,Desktop,India  ,Paid Search   ,/about        ,4113,3429,684,4343,7640,0.4,189.8,583,0.1,17564,4.3,2025-12-28
24-10-2025,Friday   ,Edge   ,Mobile ,UK     ,Organic Search,/about        ,879,695,184,1009,2287,0.6,216.8,112,0.1,19999,22.8,2025-10-24
18-11-2025,Tuesday  ,Firefox,Desktop,India  ,Organic Search,/about        ,4662,3407,1255,4708,15571,0.5,544,514,0.1,25163.7,5.4,2025-11-18
12-01-2026,Monday   ,Chrome ,Mobile ,India  ,Direct        ,/blog         ,3483,2097,1386,3691,8267,0.6,119.9,396,0.1,31718.6,9.1,2026-12-01
10-01-2026,Saturday ,Chrome ,Desktop,UK     ,Paid Search   ,/contact      ,3057,2587,470,3082,12311,0.5,234.4,497,0.2,43650.1,14.3,2026-10-01
11-03-2026,Wednesday,Chrome ,Desktop,Germany,Email         ,/pricing      ,3028,1591,1437,3376,6673,0.2,285.5,545,0.2,29689.8,9.8,2026-11-03
17-02-2026,Tuesday  ,Chrome ,Desktop,USA    ,Organic Search,/about        ,2748,2041,707,2882,6606,0.4,177.2,386,0.1,89048.1,32.4,2026-02-17
26-12-2025,Friday   ,Chrome ,Mobile ,UK     ,Paid Search   ,/products     ,4647,4090,557,4714,14638,0.4,185.1,713,0.2,0,0,2025-12-26
