raw_date,Day_of_Week,Browser,Device_Type,Country,Traffic_Source,Landing_Page,Visitors,New_Visitors,Returning_Visitors,Sessions,Page_Views,Bounce_Rate,Avg_Session_Duration_Sec,Conversions,Conversion_Rate,Revenue,Revenue_Per_Visitor
11-01-2026,Sunday,Chrome,Desktop,USA,Social Media,/pricing,1173,900,273,1322,4334,0.3633,370.6,85,0.073,10172.62,8.6723
19-02-2026,Thursday,Safari,Mobile,UK,Organic search,/landing-promo,1822,1359,463,2037,4261,0.4998,108.1,237,0.1306,30700.19,16.8497
05-10-2025,Sunday,Safari,Desktop,France,Paid Search,/about,2628,2183,445,3013,5568,0.573,,372,0.1416,26705.69,10.162
07-11-2025,Friday,Safari,Tablet,Canada,Organic Search,/products,2182,1695,487,2250,7631,0.4862,368.6,265,0.1216,70543.08,32.3296
26-10-2025,Sunday,Firefox,Desktop,India,Paid Search,/home,3789,3226,563,4031,8316,0.6914,489.5,504,0.1332,42763.17,11.2861
08-12-2025,Monday,Safari,Mobile,India,Social Media,/home,420,324,96,421,828,0.5697,176.4,12,0.0304,1114.41,2.6534
22-03-2026,Sunday,Safari,Desktop,USA,Paid Search,,1005,854,151,1123,4591,0.5711,423.4,162,0.1618,29282.02,29.1363
03-11-2025,Monday,Chrome,Desktop,India,Social Media,/about,2475,1953,522,2801,11080,0.5441,310.1,88,0.0358,5510.32,2.2264
19-12-2025,Friday,Safari,Mobile,USA,Paid Search,/about,4642,3617,1025,4917,10779,0.5045,151.9,759,0.1636,0,0
26-11-2025,Wednesday,Chrome,mobile,France,Organic Search,/pricing,1141,726,415,1179,1914,0.5725,222.4,148,0.1298,7709.81,6.7571
07-12-2025,Sunday,Chrome,Desktop,Japan,Paid Search,/landing-promo,2341,2047,294,2356,9972,0.4912,554.7,371,0.1585,66958.7,28.6026
26-10-2025,Sunday,Chrome,Mobile,UK,Direct,/about,416,214,202,474,849,0.5617,288,57,0.1382,12764.89,30.6848
01-02-2026,Sunday,Safari,Tablet,USA,Social Media,/blog,2935,2260,675,3162,12213,0.7334,266,218,0.0744,16760.09,5.7104
21-01-2026,Wednesday,Safari,Mobile,Canada,Organic Search,/pricing,2723,1756,967,2728,6838,0.4766,272.3,373,0.1371,59024.51,21.6763
22-01-2026,Thursday,Edge,Mobile,Japan,Organic Search,/blog,3348,2482,866,3538,8459,0.3484,185.4,444,0.1327,41408.52,12.3681
09-03-2026,Monday,Chrome,Desktop,USA,Organic Search,/blog,4869,3794,1075,5245,15019,0.4844,435.2,768,0.1578,56621.26,11.6289
27-01-2026,Tuesday,Chrome,Desktop,France,Paid Search,/landing-promo,4445,3353,1092,4834,20230,0.4027,549.1,750,0.1689,168004.28,37.7962
01-02-2026,Sunday,Edge,Desktop,Germany,Organic Search,/about,300,223,77,328,561,0.355,144.9,39,0.1306,5270.12,17.5671
10-12-2025,Wednesday,Firefox,Mobile,USA,Organic Search,/home,5034,3526,1508,5733,18257,0.4086,237.8,796,0.1583,264122,52.4676
06-02-2026,Friday,Firefox,Desktop,USA,Direct,/home,526,243,283,547,1578,0.4125,135.6,83,0.1588,30134.03,57.289
05-02-2026,Thursday,Safari,Desktop,Canada,Social Media,/products,3887,3049,838,3976,6343,0.641,438.7,332,0.0855,23241.71,5.9793
13-12-2025,Saturday,Chrome,Mobile,UK,Social Media,/pricing,300,257,43,317,1146,0.5802,126.4,17,0.0589,2046.66,6.8222
14-10-2025,Tuesday,Chrome,Desktop,UK,Organic Search,/about,2911,2018,893,3207,5503,0.6568,452.6,393,0.1351,65419.51,22.4732
04-10-2025,Saturday,Edge,Desktop,USA,DIRECT,/contact,2723,1368,1355,2893,6687,0.5671,370.1,440,0.1619,146036.19,53.6306
26-01-2026,Monday,Firefox,Desktop,France,Paid Search,/contact,5012,4280,732,5674,14675,0.4332,211.8,814,0.1626,82684.59,16.4973
14-02-2026,Saturday,Chrome,Desktop,UAE,Organic Search,/products,2413,1750,663,2753,4288,0.5526,234.5,377,0.1564,74715.81,30.9639
28-01-2026,Wednesday,Chrome,Mobile,USA,Organic Search,/contact,5431,3847,1584,5975,8712,0.6683,206.2,798,0.147,131605.44,24.2323
09-02-2026,Monday,Safari,Mobile,Germany,Social Media,/about,2114,1836,278,2202,7947,0.4363,136.6,146,0.0694,15515.05,7.3392
01-12-2025,Monday,Safari,Desktop,Japan,Referral,/contact,1055,921,134,1168,1889,0.4395,272.5,136,0.1294,5782.13,5.4807
27-11-2025,Thursday,Chrome,Desktop,Japan,Organic Search,/about,797,488,309,847,2733,0.4935,370.9,106,0.1341,8784.15,11.0215
02-11-2025,Sunday,Safari,Desktop,India,Paid Search,/about,2803,2198,605,3186,5111,0.4669,290.1,376,0.1344,31228,11.1409
22-11-2025,Saturday,Chrome,Desktop,USA,Organic Search,/pricing,2516,1935,581,2677,3880,0.526,299.7,398,1.6117,97344.12,38.69
06-11-2025,Thursday,Chrome,Desktop,India,Social Media,/contact,3204,2548,656,3571,4066,0.5569,341,163,0.051,0,0
09-03-2026,Monday,Safari,Mobile,USA,Paid Search,/products,3398,2925,473,3826,6448,0.7009,141.4,547,0.161,43508.09,12.804
15-02-2026,Sunday,Safari,Desktop,Germany,DIRECT,/blog,2217,1060,1157,2352,5838,0.5768,514.1,317,0.143,43699.57,19.7111
11-01-2026,Sunday,Chrome,Mobile,Canada,Social Media,/home,1137,981,156,1284,5398,0.6122,127.4,66,0.0581,13391.21,11.7777
26-10-2025,Sunday,Chrome,Desktop,USA,Direct,/blog,2035,948,1087,2042,2650,0.2414,430.5,311,0.1529,66983.63,32.9158
12-11-2025,Wednesday,Chrome,Mobile,USA,Social Media,/home,2622,2038,584,2653,4901,0.7892,85.9,199,0.0759,37619.9,14.3478
07-01-2026,Wednesday,Chrome,Desktop,India,Social Media,/pricing,730,633,97,772,1165,0.5558,162.3,30,0.0414,1685.55,2.309
10-03-2026,Tuesday,Safari,Desktop,India,Email,/landing-promo,1189,616,573,1196,4848,0.3887,592.6,168,0.1417,6351.76,5.3421
21-02-2026,Saturday,Firefox,Desktop,USA,Organic Search,/blog,2527,1722,805,2754,3740,0.5662,360.9,373,0.148,28637.37,11.3326
04-10-2025,Saturday,Chrome,Desktop,France,Organic Search,/landing-promo,-238,2368,743,3508,7921,0.4566,186,406,0.1306,14628.36,4.7021
05-11-2025,Wednesday,Chrome,Mobile,USA,Social Media,/products,3765,2975,790,4197,13066,0.7758,49.6,304,0.0809,23107.18,6.1374
07-03-2026,Saturday,Safari,Mobile,USA,Paid Search,/landing-promo,3532,2846,686,3785,13908,0.7696,87,594,0.1683,200401.37,56.7388
23-01-2026,Friday,Chrome,Mobile,UK,Organic Search,/products,3998,2504,1494,4139,11611,0.6812,228.8,571,0.143,0,0
06-01-2026,Tuesday,Chrome,Desktop,India,Organic Search,/about,990,748,242,1088,3425,0.4891,494,103,0.1044,2338.92,2.3625
08-12-2025,Monday,Chrome,Desktop,USA,Paid Search,/landing-promo,1642,1311,331,1744,5878,0.4621,174.4,278,0.1696,61895.36,37.6951
16-10-2025,Thursday,Safari,Mobile,Canada,Paid Search,/landing-promo,4390,3722,668,4847,6687,0.7627,182.2,682,0.1554,154812.49,35.2648
29-09-2025,Monday,Safari,Mobile,USA,Direct,/blog,1340,754,586,1457,2035,0.6538,192.4,197,0.1471,40891.31,30.5159
19-03-2026,Thursday,Safari,Mobile,Germany,Paid Search,/contact,3418,2983,435,3558,4457,0.721,134.5,522,0.1529,31688.29,9.271
20-11-2025,Thursday,Chrome,Desktop,Canada,Direct,/home,4308,2290,2018,4666,19721,0.2756,758.1,692,0.1607,119550.59,27.7508
29-11-2025,Saturday,,Desktop,UK,Social Media,/landing-promo,2779,2280,499,2929,5895,0.7452,418.5,167,0.0601,26089.42,9.3881
14-11-2025,Friday,Chrome,Desktop,India,Social Media,/about,392,296,96,432,1274,0.539,251,19,0.0498,745.02,1.9006
12-12-2025,Friday,Chrome,Desktop,Japan,Social Media,/blog,3320,2577,743,3538,10950,0.5844,409.4,291,0.0878,49290.31,14.8465
04-11-2025,Tuesday,Chrome,Desktop,USA,Social Media,/pricing,3287,2748,539,3632,10156,0.752,193.2,266,0.0812,15959.55,4.8554
25-11-2025,Tuesday,Chrome,Mobile,UAE,Direct,/about,4917,2166,2751,5001,12614,0.5593,361.4,769,0.1564,57949.84,11.7856
26-02-2026,Thursday,Chrome,Tablet,Japan,Organic Search,/landing-promo,2253,1787,466,2370,5831,0.5469,371.7,288,0.1281,50039.14,22.21
17-11-2025,Monday,Chrome,Tablet,India,Organic Search,/blog,4695,3370,1325,4735,6816,0.4808,372.3,484,0.1031,31870.58,6.7882
09-01-2026,Friday,Chrome,Desktop,USA,Paid Search,/products,1861,1550,311,2122,5431,0.3327,304.1,307,0.1653,66276.18,35.6132
09-12-2025,Tuesday,Chrome,Desktop,India,Organic Search,/landing-promo,5436,4238,1198,5595,11336,0.3304,245.7,688,0.1266,59047.5,10.8623
08-01-2026,Thursday,Safari,Mobile,India,Direct,/blog,5267,2237,3030,5504,19186,0.7022,308.3,632,0.1201,62951.13,11.952
31-12-2025,Wednesday,Safari,Mobile,India,Organic Search,/pricing,1400,1088,312,1412,3811,0.4487,183.5,133,0.0954,8556.21,6.1116
23-01-2026,Friday,Chrome,Desktop,France,Organic Search,/blog,2915,1765,1150,3156,8247,0.6358,583.8,360,0.1237,70578.59,24.2122
20-12-2025,Saturday,Chrome,Mobile,India,Organic Search,/landing-promo,640,391,249,712,2532,0.6859,90.7,67,0.1048,5031.88,7.8623
04-11-2025,Tuesday,Chrome,Desktop,India,Organic Search,/landing-promo,3535,2756,779,3829,16215,0.3882,443.3,425,0.1203,35807.58,10.1294
12-10-2025,Sunday,Safari,Mobile,USA,Organic Search,/pricing,1483,1169,314,1668,5584,0.381,276.3,193,0.1308,54606.1,36.8214
04-01-2026,Sunday,Chrome,Mobile,USA,Organic Search,/blog,1152,779,373,1276,2458,0.648,148.5,153,0.1334,16256.42,14.1115
03-03-2026,Tuesday,Chrome,Mobile,India,Organic Search,/home,2181,1512,669,2280,4054,0.3398,201,230,0.1059,21842.76,10.015
23-11-2025,Sunday,Chrome,Tablet,UK,Direct,/about,2612,1536,1076,2796,8298,,181.8,379,0.1451,23652.49,9.0553
30-09-2025,Tuesday,Chrome,Desktop,UAE,Direct,/blog,5688,2674,3014,5741,14824,0.4924,352.2,948,0.1668,209564.93,36.8433
05-12-2025,Friday,Safari,Tablet,USA,Social Media,/contact,392,315,77,445,1407,0.644,165.6,30,0.0769,3140.8,8.0122
06-02-2026,Friday,Chrome,Mobile,USA,Organic Search,/home,2401,1602,799,2430,11119,0.3826,126.2,338,0.1411,41916.62,17.458
08-12-2025,Monday,Chrome,Desktop,India,Direct,/products,1270,550,720,1379,4362,0.5432,695.4,158,0.1248,9311.52,7.3319
13-03-2026,Friday,Chrome,Mobile,Canada,Organic Search,/contact,4899,3305,1594,4997,10535,0.6741,296.2,637,0.1302,124546.36,25.4228
13-11-2025,Thursday,Chrome,Desktop,USA,Organic Search,/blog,5263,3266,1997,5477,7214,0.5802,418.3,834,0.1585,242344.43,46.0468
11-01-2026,Sunday,Chrome,Mobile,USA,Paid Search,/about,3099,2586,513,3209,11708,0.4663,45.2,500,0.1615,0,0
17-10-2025,Friday,Safari,Desktop,India,Organic Search,/blog,2444,1508,936,2453,11383,0.3344,368.5,250,0.1024,18599.09,7.6101
22-03-2026,Sunday,Safari,Mobile,India,Organic Search,/contact,300,209,91,317,937,0.3722,227.5,28,0.0957,1004.52,3.3484
14-11-2025,Friday,Chrome,Desktop,Japan,Social Media,/pricing,952,804,148,1000,3431,0.5676,140.8,69,0.0728,4030.07,4.2333
17-03-2026,Tuesday,Chrome,Desktop,UAE,Direct,/blog,3948,1610,2338,4441,12592,0.4997,504.2,658,0.1669,78893.13,19.9831
31-12-2025,Wednesday,Chrome,Tablet,India,Organic Search,/landing-promo,1279,886,393,1366,4900,0.5428,101.5,120,0.0944,4139.13,3.2362
09-02-2026,Monday,Firefox,Desktop,UK,Organic Search,/landing-promo,1522,1015,507,1577,3577,0.4522,222.5,212,0.1396,18046.96,11.8574
11-03-2026,Wednesday,Safari,Mobile,united states,Organic Search,/landing-promo,4303,2845,1458,4595,7961,0.3537,141.1,622,0.1447,0,0
04-12-2025,Thursday,Chrome,Mobile,UK,Direct,/pricing,1510,615,895,1676,6405,0.6605,256.6,206,0.1365,43935.76,29.0965
19-02-2026,Thursday,Chrome,Tablet,Canada,Social Media,/blog,4235,3192,1043,4600,12583,0.6384,212.8,320,0.0756,79368.08,18.741
22-01-2026,Thursday,Chrome,Desktop,USA,Direct,/products,4018,1754,2264,4197,15993,0.5795,603,666,0.1659,166295.59,41.3877
02-01-2026,Friday,Chrome,Tablet,USA,Paid Search,/landing-promo,2866,2156,710,3198,4490,0.6921,121.2,474,0.1657,77297.22,26.9704
11-11-2025,Tuesday,Safari,Desktop,India,Organic Search,/landing-promo,4503,3426,1077,5087,15444,0.6407,352.6,530,0.1177,39582.19,8.7902
07-11-2025,Friday,Chrome,Desktop,India,Direct,/contact,1937,799,1138,2088,4180,0.452,566.9,249,0.1286,28673.21,14.8029
12-02-2026,Thursday,Chrome,Mobile,USA,Email,/about,2046,930,1116,2211,3406,0.6212,175.8,361,0.1767,81826.39,39.9933
16-11-2025,Sunday,Chrome,Mobile,USA,Organic Search,/pricing,1858,1285,573,2083,2733,0.6473,211.3,242,0.1303,57378.43,30.8818
11-01-2026,Sunday,Edge,Mobile,UAE,Direct,/home,436,249,187,439,915,0.3146,142.5,66,0.152,16869.58,38.6917
06-01-2026,Tuesday,Chrome,Mobile,India,Paid Search,/blog,5050,4027,1023,5163,12267,0.6189,87.4,627,0.1242,30306.82,6.0014
20-10-2025,Monday,Chrome,Desktop,Germany,Organic Search,/contact,1838,1120,718,2033,2995,0.5406,198.6,258,0.1405,44902.8,24.4303
17-10-2025,Friday,Chrome,Tablet,USA,Paid Search,/about,4267,3360,907,4603,8030,0.452,140.8,718,0.1683,155648.19,36.4772
05-11-2025,Wednesday,Chrome,Desktop,France,Organic Search,/products,5087,3723,1364,5508,16854,0.4475,510.9,669,0.1317,85758.03,16.8583
07-02-2026,Saturday,Chrome,Mobile,India,Organic Search,/landing-promo,310,216,94,323,1022,0.5089,153.4,28,0.091,1251.85,4.0382
12-12-2025,Friday,Chrome,Mobile,India,Direct,/blog,2281,1118,1163,2480,9290,0.3756,347.3,237,0.1041,19888.59,8.7192
01-02-2026,Sunday,Safari,Tablet,Germany,Social Media,/pricing,928,782,146,1054,3533,0.6676,214.2,50,0.0544,11778.77,12.6926
18-03-2026,Wednesday,Firefox,Mobile,France,Paid Search,/contact,2518,2032,486,2879,4640,0.5509,254.4,377,0.1499,65069.36,25.8417
22-12-2025,Monday,Chrome,Desktop,India,Paid Search,/pricing,544,464,80,583,1631,0.5456,505,73,0.1359,2153.62,3.9589
18-03-2026,Wednesday,Safari,Desktop,India,Social Media,/home,418,362,56,480,104,0.7584,144.2,14,0.0353,1516.85,3.6288
27-01-2026,Tuesday,Safari,Mobile,France,Organic Search,/blog,972,595,377,985,4343,0.5564,229.4,124,0.1283,21806.24,22.4344
16-10-2025,Thursday,Chrome,Desktop,France,Direct,/home,845,487,358,847,1859,0.5988,296.9,125,0.1489,12350.66,14.6162
05-03-2026,Thursday,Safari,Mobile,UK,Organic Search,/landing-promo,3077,2091,986,3178,9268,0.3497,233.3,449,0.1462,47921.54,15.5741
08-02-2026,Sunday,Chrome,Mobile,France,Direct,/about,3396,1801,1595,3483,13107,0.6149,290.2,468,0.1381,73602.81,21.6734
03-01-2026,Saturday,Chrome,Tablet,France,Email,/landing-promo,2148,1140,1008,2334,6074,0.2354,288.3,326,0.1522,20958.7,9.7573
13-10-2025,Monday,Chrome,Mobile,UK,Direct,/blog,5182,2543,2639,5616,13731,0.6251,246.6,828,0.1599,228703.9,44.1343
21-10-2025,Tuesday,Chrome,Desktop,France,Social Media,/contact,4146,3654,492,4245,14474,0.46,384,293,0.0707,32937.1,7.9443
19-11-2025,Wednesday,Chrome,Tablet,Canada,Direct,/home,6013,2559,3454,6522,12866,0.5898,389.9,877,0.1459,53576.51,8.9101
12-11-2025,Wednesday,Safari,Mobile,Canada,Organic Search,/about,3415,2442,973,3653,8428,0.5772,213.1,454,0.1332,44520.59,13.0368
15-03-2026,Sunday,Safari,Tablet,USA,Organic Search,/landing-promo,3637,2264,1373,3686,14815,0.4893,344.8,569,0.1565,114225.58,31.4065
13-02-2026,Friday,Safari,Desktop,UK,Social Media,/pricing,427,376,51,430,569,0.6751,134.1,32,0.0761,4993.51,11.6944
17-01-2026,Saturday,Chrome,Mobile,France,Direct,/home,3704,1788,1916,3760,10997,0.4577,60.7,540,0.1459,37251.21,10.057
18-03-2026,Wednesday,Edge,Desktop,India,Direct,/products,2630,1678,952,2982,9920,0.4429,411.8,322,0.1227,26196.54,9.9607
18-12-2025,Thursday,Chrome,Desktop,France,Organic Search,/products,1983,1534,449,2165,2888,0.3955,333,256,0.1294,12210.07,6.1574
23-12-2025,Tuesday,Chrome,Mobile,UK,Social Media,/blog,3480,2843,637,3888,15022,0.809,190.3,274,0.079,34474.64,9.9065
14-02-2026,Saturday,Chrome,Mobile,UK,Direct,/pricing,3939,2251,1688,4042,5813,0.6004,317,588,0.1494,76211.9,19.348
01-02-2026,Sunday,Chrome,Desktop,USA,Social Media,/contact,423,360,63,434,1504,2.136,265.3,34,0.0811,12133.07,28.6834
08-11-2025,Saturday,Safari,Desktop,India,Social Media,/contact,2587,1941,646,2761,4478,0.582,395.2,100,0.039,2975.34,1.1501
08-01-2026,Thursday,Firefox,Tablet,Germany,Direct,/landing-promo,1713,804,909,1930,2694,0.5548,448.9,235,0.1373,15574.5,9.0919
28-09-2025,Sunday,Safari,Desktop,India,Social Media,/blog,2272,1745,527,2366,9727,0.3906,425.8,108,0.0477,7272.09,3.2007
29-10-2025,Wednesday,Chrome,Desktop,USA,Paid Search,/pricing,1428,1213,215,1463,3165,0.3378,498,255,0.1787,83754.55,58.6516
13-11-2025,Thursday,Safari,Mobile,Germany,Organic Search,/blog,2427,1682,745,2578,8446,1.2667,145.4,322,0.1329,60973.7,25.1231
09-03-2026,Monday,Chrome,Mobile,India,Organic Search,/about,2152,1308,844,2329,5488,0.6158,160.4,193,0.09,7194.29,3.3431
06-11-2025,Thursday,Safari,Mobile,India,Direct,/pricing,3291,2011,1280,3590,8393,0.3056,206.9,374,0.1138,0,0
11-01-2026,Sunday,Chrome,Desktop,USA,Organic Search,/home,2423,1905,518,2559,7585,0.3622,428.9,356,0.147,88231.64,36.4142
13-10-2025,Monday,Safari,Mobile,India,Paid Search,/contact,4863,4113,750,5405,6045,0.4347,278.7,649,0.1336,14423.18,2.9659
11-02-2026,Wednesday,Chrome,Desktop,UK,Paid Search,/landing-promo,1428,1168,260,1447,3545,0.4006,507.2,221,0.155,60445.27,42.3286
17-01-2026,Saturday,Safari,Desktop,India,Paid Search,/contact,3231,2772,459,3471,8640,0.3374,575.6,471,0.146,53240.72,16.4781
08-10-2025,Wednesday,Chrome,Desktop,India,Organic Search,/about,5054,3255,1799,5328,20696,0.2842,399,635,0.1257,15381.73,3.0435
28-10-2025,Tuesday,Chrome,Mobile,UK,Email,/products,3063,1893,1170,3494,7749,0.4076,113.2,547,0.1786,127789.46,41.7204
31-12-2025,Wednesday,Chrome,Mobile,UK,Email,/blog,2131,1176,955,2389,4249,0.3871,171.1,380,0.1786,55689.46,26.133
05-11-2025,Wednesday,Chrome,Desktop,UK,Direct,/pricing,4545,2182,2363,4656,14203,0.3571,187,756,0.1665,64276.71,14.1423
01-11-2025,Saturday,Chrome,Desktop,India,Organic Search,/about,1512,1166,346,1522,1845,0.646,567.2,165,0.1097,8642.95,5.7162
12-10-2025,Sunday,Chrome,Desktop,Japan,Organic Search,/products,552,383,169,627,1496,0.4024,259.1,82,0.1487,-1177.11,25.335
17-12-2025,Wednesday,Chrome,Mobile,USA,Organic Search,/blog,2538,1807,731,2620,11600,0.449,274.2,372,0.1467,69411.94,27.3491
07-12-2025,Sunday,Chrome,Mobile,India,Paid Search,/blog,2523,2018,505,2828,3946,0.4918,195.7,282,0.1121,23478.16,9.3057
25-10-2025,Saturday,Safari,Desktop,Germany,Social Media,/pricing,0,603,137,748,1231,0.4123,159.3,52,0.071,,4.4209
19-01-2026,Monday,Chrome,Desktop,India,Organic Search,/products,4661,2988,1673,4664,12746,0.2869,186.4,526,0.113,55067.25,11.8145
15-01-2026,Thursday,Chrome,Tablet,Japan,Referral,/blog,1310,1048,262,1482,5695,0.3045,108,161,0.123,27677.12,21.1276
13-03-2026,Friday,Firefox,Mobile,US,Paid Search,/landing-promo,-258,426,117,556,2134,0.5529,99.9,82,0.152,11796.45,21.7246
18-02-2026,Wednesday,Chrome,Tablet,UK,Organic Search,/about,1538,1094,444,1724,3283,0.5816,159.3,201,0.1312,55683.07,36.2049
28-12-2025,Sunday,Firefox,Desktop,USA,Direct,/products,3209,1549,1660,3532,3882,0.5928,671.3,523,0.163,107240.35,33.4186
29-11-2025,Saturday,Chrome,Desktop,USA,Organic Search,/contact,470,312,158,470,1202,,503.4,69,0.1479,11335.18,24.1174
06-02-2026,Friday,Chrome,Desktop,USA,Referral,/contact,1117,923,194,1198,4299,0.3935,225,146,0.1313,8729.52,7.8151
20-02-2026,Friday,Safari,Desktop,USA,Direct,/landing-promo,2202,1010,1192,2320,7411,0.4255,502.1,333,0.1513,84640.8,38.4381
08-02-2026,Sunday,Firefox,Mobile,USA,Paid Search,/products,3522,3140,382,3725,12801,0.7335,296.9,608,0.1729,190353.88,54.0471
17-01-2026,Saturday,Chrome,Desktop,Germany,Organic Search,/blog,1051,834,217,1107,1995,0.3679,281.2,148,0.1414,9569.3,9.1049
30-01-2026,Friday,Safari,Desktop,Canada,Organic Search,/contact,3806,2570,1236,4316,16352,0.5382,566.5,567,0.1491,125634.8,33.0097
10-11-2025,Monday,Chrome,Desktop,USA,Organic Search,/about,4991,3917,1074,5410,11311,0.3312,416.9,758,0.1519,239302.72,47.9468
16-11-2025,Sunday,Firefox,Desktop,Germany,Organic Search,/contact,734,570,164,835,1297,0.5733,412.5,107,0.147,13727.06,18.7017
04-10-2025,Saturday,Chrome,Mobile,India,Organic Search,/landing-promo,1898,1352,546,1948,2845,0.3044,79.5,182,0.0963,13945.05,7.3472
01-01-2026,Thursday,Chrome,Desktop,united states,Paid Search,/about,2973,2403,570,3307,12592,0.3908,572.3,526,0.1772,186777.12,62.8245
04-11-2025,Tuesday,Firefox,Desktop,France,Social Media,/home,-181,3181,696,4090,9688,0.4686,251.5,280,0.0724,39144.94,10.0967
15-01-2026,Thursday,Safari,Desktop,USA,Social Media,/pricing,2220,1836,384,2499,8672,0.4709,376.6,166,0.0748,37683.73,16.9747
19-12-2025,Friday,Chrome,Tablet,France,Paid Search,/home,4827,4305,522,4996,536,0.5297,215.6,704,0.146,156996.09,32.5246
12-01-2026,Monday,Chrome,Desktop,India,social media,/products,393,335,58,433,1377,0.4618,142.4,16,0.041,429.32,1.0924
12-03-2026,Thursday,Safari,Mobile,India,Organic Search,/home,3469,2156,1313,3802,16505,0.6577,226.3,367,0.106,35713.38,10.295
07-10-2025,Tuesday,Chrome,Mobile,UAE,Direct,/pricing,1663,830,833,1798,4415,0.3314,347.3,240,0.1449,71896.82,43.2332
29-09-2025,Monday,Safari,Tablet,Japan,Organic Search,/contact,465,283,182,518,1627,0.3768,367.2,63,0.1359,15615.18,33.581
15-12-2025,Monday,Chrome,Mobile,France,Referral,/about,3109,2456,653,3328,6031,0.5687,175.6,355,0.1143,36837.15,11.8486
09-11-2025,Sunday,Safari,Desktop,Canada,Organic Search,/contact,767,551,216,800,2399,0.279,598.2,103,0.1345,7464.77,9.7324
20-03-2026,Friday,Safari,Mobile,USA,Organic Search,/about,3088,2114,974,3147,9269,0.6254,100.7,482,0.1564,144347.27,46.7446
24-10-2025,Friday,Chrome,Desktop,India,Paid Search,/blog,2313,1764,549,2430,7214,0.7258,352,293,0.1269,19857.4,8.5851
17-11-2025,Monday,Safari,Mobile,,Direct,/landing-promo,536,235,301,606,962,0.5976,122.8,71,0.1327,4075.17,7.6029
24-12-2025,Wednesday,Firefox,Desktop,USA,Organic Search,/landing-promo,2321,1441,880,2533,4897,0.4428,407.6,367,0.1582,93380.52,40.2329
13-02-2026,Friday,Edge,Tablet,France,Organic Search,/products,2068,1419,649,2269,8673,0.5102,160.1,231,0.1121,51644.84,24.9733
05-11-2025,Wednesday,Chrome,Mobile,India,Organic Search,/home,1700,1312,388,1850,6644,0.5018,125.2,162,0.0955,11314.08,6.6553
25-10-2025,Saturday,Chrome,Desktop,USA,Organic Search,/blog,1335,1013,322,1364,4886,0.2848,496.5,201,0.1508,36649.95,27.4531
13-12-2025,Saturday,Chrome,Mobile,Japan,Paid Search,/blog,1913,1694,219,2163,6519,0.4586,239,292,0.1531,46898.66,24.5158
12-12-2025,Friday,Safari,Mobile,USA,Referral,/blog,3416,2572,844,3738,15716,0.6735,100,500,0.1466,51051.24,14.9447
20-10-2025,Monday,Chrome,Desktop,India,Organic Search,/about,3437,2747,690,3767,9044,0.3668,479.2,416,0.1212,8277.04,2.4082
24-10-2025,Friday,Chrome,Desktop,India,Direct,/products,3099,1821,1278,3139,4730,0.5195,178.2,392,0.1266,21920.41,7.0734
30-01-2026,Friday,Chrome,Desktop,Germany,Organic Search,/pricing,3466,2697,769,3688,7893,0.3329,509.5,515,0.1488,37415.3,10.795
