Date,Day_of_Week,Browser,Device_Type,Country,Traffic_Source,Landing_Page,Visitors,New_Visitors,Returning_Visitors,Sessions,Page_Views,Bounce_Rate,Avg_Session_Duration_Sec,Conversions,Conversion_Rate,Revenue,Revenue_Per_Visitor
2026-06-20,Saturday,Firefox,Desktop,India,Direct,/landing-promo,1350,756,594,1371,3159,0.2,323.5,155,0.1,5321.2,3.9
2026-06-20,Saturday,Firefox,Desktop,India,Email,/blog,872,563,309,957,2850,0.5,667.8,123,0.1,4068.9,4.7
2026-06-20,Saturday,Firefox,Desktop,India,Email,/contact,2723,1617,1106,3090,7964,0.4,700.4,396,0.1,40063.6,14.7
2026-06-20,Saturday,Firefox,Desktop,India,Organic Search,/about,4662,3407,1255,4708,15571,0.5,544.0,514,0.1,25163.7,5.4
2026-06-20,Saturday,Firefox,Desktop,India,Organic Search,/contact,5470,3491,1979,5550,10130,0.3,244.2,685,0.1,51560.0,9.4
2026-06-20,Saturday,Firefox,Desktop,India,Organic Search,/pricing,3260,2301,959,3499,10588,0.5,378.9,395,0.1,8446.1,2.6
2026-06-20,Saturday,Firefox,Desktop,India,Organic Search,/products,4116,2808,1308,4457,17726,0.4,589.1,474,0.1,28750.5,7.0
2026-06-20,Saturday,Firefox,Desktop,India,Paid Search,/about,5381,4045,1336,5898,13864,0.4,402.0,724,0.1,67367.9,12.5
2026-06-20,Saturday,Firefox,Desktop,India,Paid Search,/home,879,734,145,908,2895,0.5,245.7,110,0.1,8855.3,10.1
2026-06-20,Saturday,Firefox,Desktop,India,Paid Search,/landing-promo,4068,3277,791,4139,5039,0.5,169.3,567,0.1,22590.2,5.6
2026-06-20,Saturday,Firefox,Desktop,India,Paid Search,/products,3477,2625,852,3885,13590,0.4,234.8,506,0.1,18903.3,5.4
2026-06-20,Saturday,Firefox,Desktop,India,Referral,/about,1784,1458,326,1845,3400,0.5,238.0,194,0.1,16762.9,9.4
2026-06-20,Saturday,Firefox,Desktop,India,Social Media,/blog,3045,2287,758,3233,4569,0.5,409.5,124,0.0,3118.9,1.0
2026-06-20,Saturday,Firefox,Desktop,India,Social Media,/landing-promo,477,414,63,519,1121,0.6,231.5,15,0.0,847.8,1.8
2026-06-20,Saturday,Firefox,Desktop,India,Social Media,/pricing,3771,3155,616,3983,16516,0.4,342.6,197,0.1,6694.6,1.8
2026-06-20,Saturday,Firefox,Desktop,India,Social Media,/products,3458,2999,459,3818,10385,0.4,413.6,151,0.0,7297.7,2.1
2026-06-20,Saturday,Firefox,Desktop,Japan,Organic Search,/products,2537,1655,882,2670,7668,0.5,510.4,352,0.1,18039.1,7.1
2026-06-20,Saturday,Firefox,Desktop,UAE,Direct,/about,2289,1387,902,2301,6266,0.4,473.1,385,0.2,91329.4,39.9
2026-06-20,Saturday,Firefox,Desktop,UAE,Direct,/home,644,406,238,735,1001,0.6,590.2,99,0.2,17066.5,26.5
2026-06-20,Saturday,Firefox,Desktop,UAE,Organic Search,/about,1196,780,416,1308,4212,0.5,148.3,188,0.2,27678.3,23.1
2026-06-20,Saturday,Firefox,Desktop,UAE,Organic Search,/contact,1300,1030,270,1453,2008,0.3,316.3,190,0.1,43649.6,33.6
2026-06-20,Saturday,Firefox,Desktop,UAE,Organic Search,/pricing,3412,2289,1104,3514,7467,0.5,210.3,539,0.2,89737.53,26.91
2026-06-20,Saturday,Firefox,Desktop,UAE,Paid Search,/blog,3384,2818,566,3864,13751,0.6,255.7,596,0.2,99114.2,29.3
2026-06-20,Saturday,Firefox,Desktop,UAE,Social Media,/about,1343,1143,200,1446,3662,0.6,448.5,99,0.1,11551.3,8.6
2026-06-20,Saturday,Firefox,Desktop,UK,Organic Search,/contact,3372,2399,973,3718,15010,0.5,233.5,472,0.1,134754.2,40.0
2026-06-20,Saturday,Firefox,Desktop,UK,Organic Search,/home,934,695,239,960,2544,0.6,204.1,124,0.1,16884.0,18.1
2026-06-20,Saturday,Firefox,Desktop,UK,Organic Search,/landing-promo,1720,1174,546,1778,5672,0.5,340.4,243,0.1,20307.44,11.83
2026-06-20,Saturday,Firefox,Desktop,UK,Paid Search,/products,4143,3174,969,4297,11782,0.6,365.3,683,0.2,63273.6,15.3
2026-06-20,Saturday,Firefox,Desktop,UK,Social Media,/about,1461,1214,247,1586,2135,0.5,251.3,105,0.1,20206.1,13.8
2026-06-20,Saturday,Firefox,Desktop,UK,Social Media,/landing-promo,672,593,79,767,1984,0.6,218.5,43,0.1,7405.6,11.0
2026-06-20,Saturday,Firefox,Desktop,USA,Direct,/about,627,401,226,657,2865,0.4,769.5,105,0.2,26738.9,42.6
2026-06-20,Saturday,Firefox,Desktop,USA,Direct,/home,526,243,283,547,1578,0.4,135.6,83,0.2,30134.0,57.3
2026-06-20,Saturday,Firefox,Desktop,USA,Direct,/landing-promo,3240,2048,1192,3280,13346,0.6,598.7,535,0.2,0.0,0.0
2026-06-20,Saturday,Firefox,Desktop,USA,Direct,/pricing,2427,1470,957,2776,4186,0.3,651.7,388,0.2,110495.0,45.5
2026-06-20,Saturday,Firefox,Desktop,USA,Direct,/products,3209,1549,1660,3532,3882,0.6,671.3,523,0.2,107240.4,33.4
2026-06-20,Saturday,Firefox,Desktop,USA,Email,/contact,1439,687,752,1461,5650,0.5,401.9,259,0.2,46820.6,32.5
2026-06-20,Saturday,Firefox,Desktop,USA,Organic Search,/blog,1905,1220,605,2085,1771,0.6,146.0,281,0.1,21427.9,15.74
2026-06-20,Saturday,Firefox,Desktop,USA,Organic Search,/contact,2452,1961,491,2458,9803,0.5,433.4,345,0.1,31080.2,12.7
2026-06-20,Saturday,Firefox,Desktop,USA,Organic Search,/home,2892,2172,720,3242,3960,0.3,557.2,409,0.1,81946.5,28.3
2026-06-20,Saturday,Firefox,Desktop,USA,Organic Search,/landing-promo,2321,1441,880,2533,4897,0.4,407.6,367,0.2,93380.5,40.2
2026-06-20,Saturday,Firefox,Desktop,USA,Organic Search,/pricing,2874,2252,622,3267,5212,0.5,128.4,425,0.1,40447.4,14.1
2026-06-20,Saturday,Firefox,Desktop,USA,Paid Search,/about,3207,2451,756,3298,4903,0.7,150.6,577,0.2,68325.9,21.3
2026-06-20,Saturday,Firefox,Desktop,USA,Paid Search,/blog,3574,2710,864,3796,6844,0.4,540.7,643,0.2,224624.1,62.8
2026-06-20,Saturday,Firefox,Desktop,USA,Paid Search,/home,926,724,202,936,3447,0.7,0.0,153,0.2,39129.9,42.3
2026-06-20,Saturday,Firefox,Desktop,USA,Paid Search,/products,2283,1724,559,2336,6149,0.4,569.4,399,0.2,45786.7,20.1
2026-06-20,Saturday,Firefox,Desktop,USA,Social Media,/blog,1257,1023,234,1295,3005,0.4,263.5,109,0.1,27679.5,22.0
2026-06-20,Saturday,Firefox,Desktop,USA,Social Media,/contact,343,282,61,358,991,0.7,404.8,30,0.1,7746.6,22.6
2026-06-20,Saturday,Firefox,Desktop,USA,Social Media,/landing-promo,3228,2859,337,3600,14192,0.663,233.6,297,0.1,15885.01,4.75
2026-06-20,Saturday,Firefox,Desktop,USA,Social Media,/products,1360,1093,267,1459,5158,0.7,298.9,96,0.1,30753.8,22.6
2026-06-20,Saturday,Firefox,Mobile,Canada,Direct,/about,5365,2523,2842,5485,13863,0.6,219.5,767,0.1,91827.2,17.1
2026-06-20,Saturday,Firefox,Mobile,Canada,Direct,/contact,2343,1472,871,2613,6618,0.3,89.8,306,0.1,69248.5,29.6
2026-06-20,Saturday,Firefox,Mobile,Canada,Direct,/home,5322,2203,3119,5829,14291,0.5,74.4,749,0.1,75245.5,14.1
2026-06-20,Saturday,Firefox,Mobile,Canada,Email,/products,1780,1019,761,2001,7144,0.5,375.3,297,0.2,59889.6,33.6
2026-06-20,Saturday,Firefox,Mobile,Canada,Organic Search,/blog,4059,2726,1333,4159,19219,0.4,213.3,601,0.1,119652.4,29.5
2026-06-20,Saturday,Firefox,Mobile,Canada,Paid Search,/landing-promo,5350,4541,809,5395,15250,0.6,206.3,821,0.2,70877.0,13.2
2026-06-20,Saturday,Firefox,Mobile,Canada,Referral,/landing-promo,2768,2335,433,3145,10175,0.5,199.7,310,0.1,31903.8,11.5
2026-06-20,Saturday,Firefox,Mobile,Canada,Social Media,/contact,2680,2110,570,3001,10895,0.8,95.8,169,0.1,15672.3,5.8
2026-06-20,Saturday,Firefox,Mobile,Canada,Social Media,/products,1970,1485,485,2147,9165,0.8,167.0,125,0.1,26200.6,13.3
2026-06-20,Saturday,Firefox,Mobile,France,Direct,/about,4737,2490,2247,5344,11889,0.5,363.1,655,0.1,85445.5,18.0
2026-06-20,Saturday,Firefox,Mobile,France,Organic Search,/landing-promo,3221,2265,956,3417,6784,0.4,128.8,404,0.1,34082.6,10.6
2026-06-20,Saturday,Firefox,Mobile,France,Organic Search,/pricing,3339,2488,851,3531,10066,0.7,239.4,465,0.1,48633.1,14.6
2026-06-20,Saturday,Firefox,Mobile,France,Paid Search,/contact,2518,2032,486,2879,4640,0.6,254.4,377,0.1,65069.4,25.8
2026-06-20,Saturday,Firefox,Mobile,France,Social Media,/products,3329,2774,555,3568,9028,0.8,197.9,213,0.1,15034.7,4.5
2026-06-20,Saturday,Firefox,Mobile,Germany,Direct,/blog,1610,1019,591,1756,3660,0.6,236.0,212,0.1,36859.6,22.9
2026-06-20,Saturday,Firefox,Mobile,Germany,Direct,/landing-promo,1219,764,455,1276,3193,0.7,289.9,178,0.1,17383.8,14.3
2026-06-20,Saturday,Firefox,Mobile,Germany,Email,/contact,3094,1971,1123,3175,13779,0.4,166.9,556,0.2,129938.1,42.0
2026-06-20,Saturday,Firefox,Mobile,Germany,Email,/pricing,557,232,325,595,1308,0.5,306.7,96,0.2,13731.2,24.7
2026-06-20,Saturday,Firefox,Mobile,Germany,Organic Search,/contact,1804,1162,642,2026,2231,0.5,93.3,225,0.1,36374.8,20.2
2026-06-20,Saturday,Firefox,Mobile,Germany,Organic Search,/home,3699,2711,988,3940,16955,0.4,285.5,524,0.1,124007.7,33.5
2026-06-20,Saturday,Firefox,Mobile,Germany,Organic Search,/products,1437,1148,289,1643,2600,0.7,297.4,187,0.1,42297.6,29.4
2026-06-20,Saturday,Firefox,Mobile,Germany,Paid Search,/blog,4608,3684,924,5146,11402,0.6,250.2,728,0.2,38659.0,8.4
2026-06-20,Saturday,Firefox,Mobile,Germany,Paid Search,/home,1103,962,141,1132,4896,0.7,113.4,166,0.2,18474.8,16.7
2026-06-20,Saturday,Firefox,Mobile,Germany,Paid Search,/pricing,4172,3597,575,4478,6372,0.5,206.0,648,0.2,66805.7,16.0
2026-06-20,Saturday,Firefox,Mobile,Germany,Social Media,/products,1480,1219,261,1680,4135,0.4,138.3,91,0.1,7706.3,5.2
2026-06-20,Saturday,Firefox,Mobile,India,Direct,/contact,3295,2078,1217,3542,14414,0.4,195.5,408,0.1,0.0,0.0
2026-06-20,Saturday,Firefox,Mobile,India,Direct,/pricing,1007,414,593,1020,4811,0.7,254.3,103,0.1,4821.0,4.8
2026-06-20,Saturday,Firefox,Mobile,India,Email,/about,1843,933,910,1877,6838,0.6,346.1,256,0.1,7663.9,4.2
2026-06-20,Saturday,Firefox,Mobile,India,Organic Search,/blog,3018,2335,683,3271,13373,0.6,220.9,353,0.1,12327.5,4.1
2026-06-20,Saturday,Firefox,Mobile,India,Organic Search,/contact,1325,836,489,1439,4274,0.6,155.2,129,0.1,9224.2,7.0
2026-06-20,Saturday,Firefox,Mobile,India,Organic Search,/home,2051,1507,544,2326,5810,0.7,68.0,211,0.1,7396.0,3.6
2026-06-20,Saturday,Firefox,Mobile,India,Organic Search,/landing-promo,5427,3495,1932,5666,13284,0.5,126.3,556,0.1,18857.1,3.5
2026-06-20,Saturday,Firefox,Mobile,India,Organic Search,/pricing,3020,2307,713,3055,6573,0.5,275.0,350,0.1,31652.2,10.5
2026-06-20,Saturday,Firefox,Mobile,India,Paid Search,/about,1524,1342,182,1590,5429,0.7,168.6,169,0.1,7114.6,4.7
2026-06-20,Saturday,Firefox,Mobile,India,Paid Search,/home,3005,2549,456,3281,5199,0.7,139.1,396,0.1,26824.8,8.9
2026-06-20,Saturday,Firefox,Mobile,India,Social Media,/landing-promo,3673,2877,796,3961,11988,0.8,158.1,159,0.0,0.0,0.0
2026-06-20,Saturday,Firefox,Mobile,India,Social Media,/products,1895,1533,362,1996,5431,0.5,76.6,69,0.0,2135.9,1.1
2026-06-20,Saturday,Firefox,Mobile,Japan,Direct,/contact,5684,2296,3388,6083,8539,0.3,148.6,873,0.2,74720.6,13.1
2026-06-20,Saturday,Firefox,Mobile,Japan,Organic Search,/products,1646,1313,333,1672,2960,0.5,129.6,200,0.1,33359.6,20.3
2026-06-20,Saturday,Firefox,Mobile,Japan,Paid Search,/products,4023,3387,636,4286,18833,0.6,114.1,662,0.2,82090.9,20.4
2026-06-20,Saturday,Firefox,Mobile,Japan,Social Media,/products,793,606,187,901,2127,0.5,101.3,41,0.1,6399.4,8.1
2026-06-20,Saturday,Firefox,Mobile,UAE,Direct,/about,2947,1803,1144,3360,11178,0.5,221.5,438,0.1,54621.1,18.5
2026-06-20,Saturday,Firefox,Mobile,UAE,Email,/pricing,1661,1000,661,1830,6225,0.3,270.8,296,0.2,33155.2,20.0
2026-06-20,Saturday,Firefox,Mobile,UAE,Organic Search,/home,4189,3124,1065,4573,14047,0.4,286.4,589,0.1,0.0,0.0
2026-06-20,Saturday,Firefox,Mobile,UK,Direct,/home,3272,1440,1832,3519,11091,0.4,128.7,492,0.2,48117.4,14.7
2026-06-20,Saturday,Firefox,Mobile,UK,Direct,/pricing,1966,1001,965,2139,3408,0.6,364.1,259,0.1,40861.1,20.8
2026-06-20,Saturday,Firefox,Mobile,UK,Direct,/products,4274,2370,1904,4501,8829,0.3,308.9,664,0.2,163782.5,38.3
2026-06-20,Saturday,Firefox,Mobile,UK,Organic Search,/about,2847,2096,751,2848,5158,0.4,136.5,342,0.1,80093.0,28.1
2026-06-20,Saturday,Firefox,Mobile,UK,Organic Search,/blog,2296,1591,705,2407,7568,0.7,155.4,283,0.1,63417.3,27.6
2026-06-20,Saturday,Firefox,Mobile,UK,Organic Search,/contact,4467,3403,1064,4987,18603,0.4,81.2,664,0.1,106768.3,23.9
2026-06-20,Saturday,Firefox,Mobile,UK,Organic Search,/landing-promo,2146,1325,821,2461,9482,0.7,267.3,266,0.1,55770.9,26.0
2026-06-20,Saturday,Firefox,Mobile,UK,Organic Search,/products,1008,631,377,1153,3713,0.5,165.3,137,0.1,10877.6,10.8
2026-06-20,Saturday,Firefox,Mobile,UK,Paid Search,/pricing,2384,1975,409,2497,4936,0.6,132.1,355,0.1,103270.8,43.3
2026-06-20,Saturday,Firefox,Mobile,UK,Referral,/pricing,2661,1998,663,2783,6872,0.7,270.7,299,0.1,26301.0,9.9
2026-06-20,Saturday,Firefox,Mobile,UK,Social Media,/blog,2286,1833,453,2517,3131,0.6,111.1,129,0.1,12830.6,5.6
2026-06-20,Saturday,Firefox,Mobile,USA,Email,/contact,2643,1534,1109,2822,9355,0.3,0.0,469,0.2,33637.9,12.7
2026-06-20,Saturday,Firefox,Mobile,USA,Organic Search,/contact,3421,2132,1289,3696,14156,0.3,58.4,482,0.1,0.0,0.0
2026-06-20,Saturday,Firefox,Mobile,USA,Organic Search,/home,5034,3526,1508,5733,18257,0.4,237.8,796,0.2,264122.0,52.5
2026-06-20,Saturday,Firefox,Mobile,USA,Organic Search,/products,3702,2847,855,4162,7816,0.653,188.2,534,0.1,55096.92,16.32
2026-06-20,Saturday,Firefox,Mobile,USA,Paid Search,/about,1999,1546,453,2253,6287,0.788,114.6,311,0.2,73455.45,38.48
2026-06-20,Saturday,Firefox,Mobile,USA,Paid Search,/blog,3319,2830,489,3422,5149,0.7,104.6,545,0.2,72802.3,21.9
2026-06-20,Saturday,Firefox,Mobile,USA,Paid Search,/home,2896,2196,700,3322,9501,0.8,284.6,439,0.2,36341.2,12.5
2026-06-20,Saturday,Firefox,Mobile,USA,Paid Search,/landing-promo,3456,2772,684,3538,14861,0.6,101.7,573,0.2,136561.5,39.5
2026-06-20,Saturday,Firefox,Mobile,USA,Paid Search,/pricing,3096,2609,487,3466,9409,0.7,57.0,521,0.2,141914.7,45.8
2026-06-20,Saturday,Firefox,Mobile,USA,Paid Search,/products,2519,2201,358,2712,7422,0.596,227.1,416,0.2,155674.47,53.92
2026-06-20,Saturday,Firefox,Mobile,USA,Referral,/landing-promo,1246,1012,234,1299,4804,0.7,224.1,174,0.1,0.0,20.3
2026-06-20,Saturday,Firefox,Mobile,USA,Referral,/pricing,1690,1520,170,1879,2777,0.7,287.9,236,0.1,66329.7,39.2
2026-06-20,Saturday,Firefox,Mobile,USA,Referral,/products,3739,3350,389,3958,9893,0.4,212.5,532,0.1,160382.4,42.9
2026-06-20,Saturday,Firefox,Mobile,USA,Social Media,/landing-promo,2022,1728,294,2174,3978,0.6,63.5,145,0.1,12451.4,6.2
2026-06-20,Saturday,Firefox,Mobile,USA,Social Media,/pricing,1515,1277,238,1700,1837,0.5,178.6,116,0.1,29840.0,19.7
2026-06-20,Saturday,Firefox,Mobile,USA,Social Media,/products,374,320,54,398,1609,0.8,156.4,23,0.1,7920.4,21.2
2026-06-20,Saturday,Firefox,Mobile,Unknown,Direct,/landing-promo,5158,2901,2257,5704,13691,0.5,107.3,615,0.1,66150.7,12.8
2026-06-20,Saturday,Firefox,Tablet,Canada,Email,/pricing,300,120,180,319,1399,0.5,541.8,51,0.2,12634.5,42.1
2026-06-20,Saturday,Firefox,Tablet,Canada,Organic Search,/products,3174,2222,952,3575,6097,0.4,224.4,461,0.1,88651.1,27.9
2026-06-20,Saturday,Firefox,Tablet,Germany,Direct,/landing-promo,1713,804,909,1930,2694,0.6,448.9,235,0.1,15574.5,9.1
2026-06-20,Saturday,Firefox,Tablet,Germany,Organic Search,/home,992,603,389,1101,3030,0.3,151.1,129,0.1,10232.6,10.3
2026-06-20,Saturday,Firefox,Tablet,India,Social Media,/products,3980,3095,885,4306,15820,0.5,161.9,186,0.0,9247.2,2.3
2026-06-20,Saturday,Firefox,Tablet,Japan,Organic Search,/home,4020,3140,880,4027,4866,0.3,254.6,568,0.1,107210.0,26.7
2026-06-20,Saturday,Firefox,Tablet,UAE,Organic Search,/blog,1958,1176,782,2242,5877,0.3,332.4,290,0.1,58104.1,29.7
2026-06-20,Saturday,Firefox,Tablet,UAE,Organic Search,/landing-promo,3872,2862,1010,4112,14802,0.6,128.8,618,0.2,89732.4,23.2
2026-06-20,Saturday,Firefox,Tablet,UK,Social Media,/landing-promo,611,545,66,696,1471,0.6,165.5,35,0.1,1820.9,3.0
2026-06-20,Saturday,Firefox,Tablet,USA,Direct,/blog,4763,2791,1972,5228,16183,0.4,453.9,770,0.2,167877.2,35.2
2026-06-20,Saturday,Firefox,Tablet,USA,Organic Search,/about,3098,2045,1053,3540,9026,0.4,243.3,482,0.2,120518.7,38.9
2026-06-20,Saturday,Firefox,Tablet,USA,Organic Search,/contact,2412,1812,600,2493,5024,0.5,84.2,314,0.1,85739.4,35.5
2026-06-20,Saturday,Firefox,Tablet,USA,Organic Search,/home,2279,1608,671,2475,6973,0.4,366.8,297,0.1,48264.5,21.2
2026-06-20,Saturday,Firefox,Tablet,USA,Organic Search,/pricing,2874,1790,1084,2902,6794,0.606,196.6,379,0.1,82102.54,28.15
2026-06-20,Saturday,Firefox,Tablet,USA,Referral,/pricing,2874,2205,669,3167,6284,0.5,338.1,357,0.1,58850.8,20.5
2026-06-20,Saturday,Safari,Desktop,Canada,Direct,/about,3401,1395,2006,3870,14700,0.5,170.8,533,0.2,38843.3,11.4
2026-06-20,Saturday,Safari,Desktop,Canada,Direct,/pricing,965,418,547,1067,2568,0.4,710.3,147,0.2,27478.5,28.5
2026-06-20,Saturday,Safari,Desktop,Canada,Direct,/products,2991,1220,1771,3249,11032,0.6,502.9,433,0.1,38827.8,13.0
2026-06-20,Saturday,Safari,Desktop,Canada,Organic Search,/contact,3806,2570,1236,4316,16352,0.5,566.5,567,0.1,125634.8,33.0
2026-06-20,Saturday,Safari,Desktop,Canada,Organic Search,/home,303,194,109,338,591,0.5,196.0,44,0.1,6140.9,20.3
2026-06-20,Saturday,Safari,Desktop,Canada,Organic Search,/landing-promo,2142,1548,594,2209,5717,0.3,389.2,316,0.1,85337.9,39.8
2026-06-20,Saturday,Safari,Desktop,Canada,Organic Search,/products,2130,1555,575,2304,5777,0.3,301.2,317,0.1,47335.6,22.2
2026-06-20,Saturday,Safari,Desktop,Canada,Paid Search,/blog,768,586,182,837,3080,0.4,447.8,115,0.2,10981.2,14.3
2026-06-20,Saturday,Safari,Desktop,Canada,Paid Search,/home,1169,896,273,1263,3991,0.6,452.5,181,0.2,12531.2,10.7
2026-06-20,Saturday,Safari,Desktop,Canada,Social Media,/landing-promo,2440,1955,485,2738,6877,0.7,353.4,193,0.1,41986.0,17.2
2026-06-20,Saturday,Safari,Desktop,Canada,Social Media,/products,3887,3049,838,3976,6343,0.6,438.7,332,0.1,23241.7,6.0
2026-06-20,Saturday,Safari,Desktop,France,Direct,/landing-promo,2234,1263,971,2384,5753,0.4,132.1,293,0.1,45262.2,20.3
2026-06-20,Saturday,Safari,Desktop,France,Direct,/pricing,4418,2856,1562,4714,10106,0.3,728.9,695,0.2,59562.3,13.5
2026-06-20,Saturday,Safari,Desktop,France,Direct,/products,5084,2292,2792,5586,20199,0.3,247.9,781,0.2,85602.7,16.8
2026-06-20,Saturday,Safari,Desktop,France,Email,/pricing,1085,529,556,1115,3459,0.5,701.3,175,0.2,28890.7,26.6
2026-06-20,Saturday,Safari,Desktop,France,Organic Search,/about,1750,1385,365,1976,4132,0.6,317.0,230,0.1,36680.5,21.0
2026-06-20,Saturday,Safari,Desktop,France,Organic Search,/blog,942,651,291,1046,2128,0.301,184.0,131,0.1,29152.59,30.59
2026-06-20,Saturday,Safari,Desktop,France,Organic Search,/home,4628,3015,1613,5028,19927,0.3,581.8,644,0.1,87852.4,19.0
2026-06-20,Saturday,Safari,Desktop,France,Organic Search,/pricing,1332,881,451,1455,5596,0.6,254.3,165,0.1,12419.0,9.3
2026-06-20,Saturday,Safari,Desktop,France,Paid Search,/about,3987,3176,811,4339,7988,0.4,267.3,608,0.2,142646.9,35.8
2026-06-20,Saturday,Safari,Desktop,France,Paid Search,/products,1580,1238,342,1792,3780,0.5,361.0,221,0.1,29908.7,18.9
2026-06-20,Saturday,Safari,Desktop,France,Referral,/home,669,601,68,697,1006,0.6,508.0,86,0.1,15618.1,23.3
2026-06-20,Saturday,Safari,Desktop,France,Social Media,/about,537,419,118,616,2034,0.5,341.8,32,0.1,2545.0,4.7
2026-06-20,Saturday,Safari,Desktop,France,Social Media,/blog,3436,2731,705,3921,15739,0.6,337.3,213,0.1,32914.7,9.6
2026-06-20,Saturday,Safari,Desktop,France,Social Media,/contact,494,441,53,560,1314,0.6,151.3,32,0.1,5317.0,10.8
2026-06-20,Saturday,Safari,Desktop,France,Social Media,/home,1231,1003,228,1298,1551,0.7,435.7,80,0.1,9746.1,7.9
2026-06-20,Saturday,Safari,Desktop,France,Social Media,/pricing,3495,3027,468,3876,9276,0.7,143.1,236,0.1,36893.2,10.6
2026-06-20,Saturday,Safari,Desktop,Germany,Direct,/about,1760,991,769,1768,2215,0.4,671.0,258,0.1,23634.8,13.4
2026-06-20,Saturday,Safari,Desktop,Germany,Direct,/blog,2217,1060,1157,2352,5838,0.6,514.1,317,0.1,43699.6,19.7
2026-06-20,Saturday,Safari,Desktop,Germany,Direct,/landing-promo,3974,1838,2136,4099,6808,0.4,294.1,599,0.2,117429.7,29.5
2026-06-20,Saturday,Safari,Desktop,Germany,Direct,/pricing,703,300,403,807,1225,0.4,771.5,112,0.2,22591.4,32.1
2026-06-20,Saturday,Safari,Desktop,Germany,Email,/landing-promo,1047,427,620,1159,2624,0.5,133.9,188,0.2,38542.6,36.8
2026-06-20,Saturday,Safari,Desktop,Germany,Organic Search,/about,777,499,278,826,2752,0.5,293.9,109,0.1,11683.7,15.0
2026-06-20,Saturday,Safari,Desktop,Germany,Organic Search,/blog,1974,1308,666,2103,5703,0.5,402.1,292,0.1,55589.1,28.2
2026-06-20,Saturday,Safari,Desktop,Germany,Organic Search,/home,2133,1383,750,2143,3117,0.406,347.2,277,0.1,70369.17,32.83
2026-06-20,Saturday,Safari,Desktop,Germany,Organic Search,/landing-promo,5305,3196,2109,5497,17681,0.6,468.7,754,0.1,94181.8,17.8
2026-06-20,Saturday,Safari,Desktop,Germany,Organic Search,/pricing,3840,2324,1516,4126,5021,0.6,318.0,581,0.2,0.0,0.0
2026-06-20,Saturday,Safari,Desktop,Germany,Paid Search,/contact,4909,4050,859,5294,19173,0.5,361.5,864,0.2,139347.1,28.4
2026-06-20,Saturday,Safari,Desktop,Germany,Paid Search,/landing-promo,6165,4764,1401,6759,14092,0.3,0.0,1038,0.2,195517.9,31.7
2026-06-20,Saturday,Safari,Desktop,Germany,Social Media,/contact,3690,2963,727,3843,15134,0.6,172.5,274,0.1,38786.5,10.5
2026-06-20,Saturday,Safari,Desktop,Germany,Social Media,/home,3996,3587,409,4493,16403,0.4,132.7,289,0.1,37120.2,9.3
2026-06-20,Saturday,Safari,Desktop,Germany,Social Media,/landing-promo,2262,1806,456,2479,9475,0.5,366.2,170,0.1,10409.6,4.6
2026-06-20,Saturday,Safari,Desktop,Germany,Social Media,/products,1908,1691,217,2130,2781,0.5,425.0,140,0.1,15253.3,8.0
2026-06-20,Saturday,Safari,Desktop,India,Direct,/blog,1454,855,599,1532,2222,0.6,272.8,165,0.1,11607.95,7.94
2026-06-20,Saturday,Safari,Desktop,India,Direct,/home,2216,1421,795,2402,4146,0.357,481.4,262,0.1,15059.67,6.77
2026-06-20,Saturday,Safari,Desktop,India,Direct,/pricing,3852,2123,1729,3982,6072,0.4,241.9,491,0.1,28840.2,7.5
2026-06-20,Saturday,Safari,Desktop,India,Email,/about,2413,1155,1258,2572,8309,0.6,274.1,345,0.1,9512.4,3.9
2026-06-20,Saturday,Safari,Desktop,India,Email,/contact,304,165,139,320,866,0.3,563.4,47,0.2,4290.6,14.1
2026-06-20,Saturday,Safari,Desktop,India,Email,/landing-promo,1189,616,573,1196,4848,0.4,592.6,168,0.1,6351.8,5.3
2026-06-20,Saturday,Safari,Desktop,India,Organic Search,/about,809,563,246,884,1544,0.3,562.6,86,0.1,2644.6,3.3
2026-06-20,Saturday,Safari,Desktop,India,Organic Search,/blog,2426,1926,499,2454,3408,0.5,479.6,256,0.1,6259.95,2.11
2026-06-20,Saturday,Safari,Desktop,India,Organic Search,/home,1475,1076,399,1534,4217,0.5,374.8,151,0.1,6883.8,4.7
2026-06-20,Saturday,Safari,Desktop,India,Organic Search,/landing-promo,1041,786,255,1153,3631,0.5,296.5,114,0.1,11072.0,10.6
2026-06-20,Saturday,Safari,Desktop,India,Organic Search,/pricing,3483,2346,1137,3996,10577,0.6,254.2,434,0.1,24441.4,7.0
2026-06-20,Saturday,Safari,Desktop,India,Organic Search,/products,2681,2128,553,2992,12673,0.7,521.2,317,0.1,13324.8,5.0
2026-06-20,Saturday,Safari,Desktop,India,Paid Search,/about,4815,3655,1160,5001,14168,0.575,253.5,696,0.1,17823.53,4.59
2026-06-20,Saturday,Safari,Desktop,India,Paid Search,/blog,5575,4599,976,5901,22311,0.6,444.1,813,0.1,71154.6,12.8
2026-06-20,Saturday,Safari,Desktop,India,Paid Search,/contact,3231,2772,459,3471,8640,0.3,575.6,471,0.1,53240.7,16.5
2026-06-20,Saturday,Safari,Desktop,India,Paid Search,/landing-promo,5164,4632,532,5227,21018,0.5,534.3,688,0.1,73900.4,14.3
2026-06-20,Saturday,Safari,Desktop,India,Paid Search,/pricing,4978,4410,568,5609,14808,0.7,179.4,733,0.1,24360.1,4.9
